split,sequence,frame,method,psnr,ssim,sharpness,edge_psnr,flat_psnr,hf_mae
calibration,006,00000020,FreqFusion-selected-b0.60-s0.4,30.98843223117569,0.8516651590665182,0.0006730204331688583,25.63682916442517,35.04825200147488,0.010355292819440365
calibration,006,00000040,FreqFusion-selected-b0.60-s0.4,29.826873648435107,0.8262251814206442,0.0007931883446872234,24.762135353190864,33.3196151594706,0.012285246513783932
calibration,006,00000060,FreqFusion-selected-b0.60-s0.4,30.260056376524865,0.833665152390798,0.0007695409585721791,25.19851791823108,33.74670374791275,0.01139048207551241
calibration,006,00000080,FreqFusion-selected-b0.60-s0.4,27.40027183375856,0.7542557120323181,0.0013479843037202954,23.24274118275808,29.627277424894423,0.01834305375814438
calibration,010,00000020,FreqFusion-selected-b0.60-s0.4,32.083881373396686,0.8897184133529663,0.0007454971200786531,26.232217546675773,37.48977932864356,0.008511614985764027
calibration,010,00000040,FreqFusion-selected-b0.60-s0.4,31.338741291442123,0.8726821343104044,0.0006964459898881614,25.567887673892386,36.48517840013463,0.009370974265038967
calibration,010,00000060,FreqFusion-selected-b0.60-s0.4,30.920382036904975,0.8671315511067709,0.0006859271670691669,25.216815492374117,35.86371985132514,0.009430132806301117
calibration,010,00000080,FreqFusion-selected-b0.60-s0.4,31.28327850350173,0.8778262138366699,0.000714485882781446,25.465463166507753,36.57798077110949,0.009092260152101517
calibration,011,00000020,FreqFusion-selected-b0.60-s0.4,24.565103991005557,0.6895314256350199,0.00196800846606493,20.774362176598515,26.42556621968881,0.025866148993372917
calibration,011,00000040,FreqFusion-selected-b0.60-s0.4,23.89020904125354,0.658615251382192,0.00198272243142128,20.34770036875521,25.534549692875444,0.028565507382154465
calibration,011,00000060,FreqFusion-selected-b0.60-s0.4,22.9876197686161,0.6162057717641195,0.0019251542398706079,19.8157476033157,24.348332122317263,0.032628435641527176
calibration,011,00000080,FreqFusion-selected-b0.60-s0.4,22.74172044713554,0.6178437868754069,0.0017618988640606403,19.436853207369175,24.199404873617006,0.03316991776227951
calibration,000,00000020,FreqFusion-expandedbest-b0.30-s0.5,27.34211594668317,0.7370340625445048,0.0013063665246590972,22.651955227248234,30.233664123795883,0.017862722277641296
calibration,000,00000040,FreqFusion-expandedbest-b0.30-s0.5,27.0117522301384,0.7755781014760336,0.0014684463385492563,21.939576095838955,30.516994058542338,0.016967052593827248
calibration,000,00000060,FreqFusion-expandedbest-b0.30-s0.5,27.3878981585022,0.7834375301996866,0.001801240025088191,22.57021786773113,30.468969235585412,0.017127294093370438
calibration,000,00000080,FreqFusion-expandedbest-b0.30-s0.5,27.132922089446552,0.7795074383417765,0.0016482769278809428,22.442274014553185,30.025110856676864,0.017711440101265907
calibration,003,00000020,FreqFusion-expandedbest-b0.30-s0.5,31.445779601811815,0.9137254357337952,0.0016928932163864374,25.82874271841598,36.15106365452682,0.008736497722566128
calibration,003,00000040,FreqFusion-expandedbest-b0.30-s0.5,30.589983757724298,0.9031418363253275,0.0014695862773805857,24.98809028962748,35.25201220550445,0.009562908671796322
calibration,003,00000060,FreqFusion-expandedbest-b0.30-s0.5,30.00534509609929,0.8908981283505758,0.001854175585322082,24.74419586082942,33.87299102058609,0.010224581696093082
calibration,003,00000080,FreqFusion-expandedbest-b0.30-s0.5,29.343991116526755,0.8803754448890686,0.0022865096107125282,24.237880212794913,32.91071642017211,0.011675157584249973
calibration,006,00000020,FreqFusion-expandedbest-b0.30-s0.5,30.98740143651184,0.8516361514727274,0.0006627028924413025,25.634094171065694,35.050951860351375,0.010349758900702
calibration,006,00000040,FreqFusion-expandedbest-b0.30-s0.5,29.827173414158064,0.8261925180753072,0.0007817948935553432,24.760871690158986,33.322727135091824,0.012278576381504536
calibration,006,00000060,FreqFusion-expandedbest-b0.30-s0.5,30.261148065318135,0.8336790800094604,0.0007582390680909157,25.197578472534417,33.75143191893167,0.011380470357835293
calibration,006,00000080,FreqFusion-expandedbest-b0.30-s0.5,27.399581413526633,0.7541076938311259,0.0013243969297036529,23.24121256486446,29.627500616796226,0.018339749425649643
calibration,010,00000020,FreqFusion-expandedbest-b0.30-s0.5,32.08198488591961,0.8897091348965963,0.0007325389888137579,26.228655645887784,37.49343880370357,0.00850855465978384
calibration,010,00000040,FreqFusion-expandedbest-b0.30-s0.5,31.336417076489443,0.872676948706309,0.0006855156971141696,25.563643418946967,36.48878660119791,0.009366253390908241
calibration,010,00000060,FreqFusion-expandedbest-b0.30-s0.5,30.91976027422577,0.8671626249949137,0.0006758129457011819,25.21442392080971,35.86823684471206,0.00942269992083311
calibration,010,00000080,FreqFusion-expandedbest-b0.30-s0.5,31.281722288559806,0.8778299689292908,0.0007037389441393316,25.46218481854983,36.581994587731565,0.009087455458939075
calibration,011,00000020,FreqFusion-expandedbest-b0.30-s0.5,24.564092169135563,0.689306894938151,0.0019325338071212173,20.772245332262223,26.425568439679672,0.025867030024528503
calibration,011,00000040,FreqFusion-expandedbest-b0.30-s0.5,23.889579055161988,0.6583914359410604,0.0019473499851301312,20.345744764919903,25.535011534857684,0.028566457331180573
calibration,011,00000060,FreqFusion-expandedbest-b0.30-s0.5,22.987629827665344,0.6159533063570658,0.001891763648018241,19.815542144491538,24.34849890026498,0.03262738138437271
calibration,011,00000080,FreqFusion-expandedbest-b0.30-s0.5,22.741760749856788,0.617604931195577,0.0017323661595582962,19.436951265530833,24.19940088469085,0.03316845744848251
test,018,00000020,BasicVSR,23.882594416316664,0.5952807267506918,0.0016843808116391301,20.934884582968515,25.090752412748586,0.031028196215629578
test,018,00000040,BasicVSR,24.4330821199326,0.619265059630076,0.0015260570216923952,21.310611811079863,25.75895683541884,0.0283182505518198
test,018,00000060,BasicVSR,24.855955064686682,0.6437223752339681,0.0015100619057193398,21.530784216427836,26.328757031314638,0.026110008358955383
test,018,00000080,BasicVSR,25.322746355990326,0.6454180280367533,0.001353774219751358,22.028398620914018,26.77251719290777,0.02500760741531849
test,020,00000020,BasicVSR,28.386868889149042,0.8056970636049906,0.0009711247403174639,23.122461630728072,32.261276946619155,0.014319336041808128
test,020,00000040,BasicVSR,26.859277287591638,0.7817493279774984,0.0013175301719456911,21.69680720713949,30.531873792829085,0.017234032973647118
test,020,00000060,BasicVSR,27.03385077331127,0.7770018776257833,0.0011818547500297427,21.925558929382973,30.604601522438955,0.017118485644459724
test,020,00000080,BasicVSR,27.19144923128834,0.7834442059199015,0.0011681829346343875,22.065959922323046,30.794469310860165,0.016752716153860092
test,026,00000020,BasicVSR,32.05514164841243,0.8628972371419271,0.0008099687984213233,27.004930981031432,35.52140617772271,0.009020914323627949
test,026,00000040,BasicVSR,33.36932707864239,0.8839859366416931,0.0007221790729090571,28.55450393014559,36.4458671201492,0.007807828485965729
test,026,00000060,BasicVSR,32.469521402138696,0.8732489546140035,0.0007698388653807342,27.442945720285643,35.894182527049914,0.008314802311360836
test,026,00000080,BasicVSR,33.57141214225554,0.8922181328137716,0.0007375444984063506,28.673733683355202,36.778593524081245,0.007462046574801207
test,028,00000020,BasicVSR,33.36960990412497,0.9295997222264608,0.0010921208886429667,27.24942899358872,39.81327461443228,0.006773779634386301
test,028,00000040,BasicVSR,32.92486596112158,0.8794891039530436,0.0011078479001298547,27.82217069062571,36.48534101426334,0.008794092573225498
test,028,00000060,BasicVSR,32.973211591793216,0.8995495041211446,0.0013949604472145438,27.699649577651314,36.86670732942901,0.008145644329488277
test,028,00000080,BasicVSR,34.741826877847664,0.9336120088895162,0.001156251528300345,29.27729115458448,39.06099094613625,0.006059542763978243
test,029,00000020,BasicVSR,35.232299113285,0.9386029243469238,0.0007763443281874061,29.497222527978497,40.26842989707892,0.006007945630699396
test,029,00000040,BasicVSR,33.628532909588706,0.9313698609670004,0.0008996105170808733,27.643097224076097,39.5152295269755,0.00671687675639987
test,029,00000060,BasicVSR,33.4379769339205,0.9320085644721985,0.0006210695137269795,27.21850880225403,40.36236206462655,0.00637371139600873
test,029,00000080,BasicVSR,35.34076215080957,0.9416732986768087,0.0005320216296240687,29.195705113158155,41.899814592401015,0.005518576595932245
test,018,00000020,FUGR-C,23.88807280798344,0.5952177246411642,0.00169080076739192,20.942767130893177,25.094665140420176,0.031010793522000313
test,018,00000040,FUGR-C,24.43961924032996,0.6192031900087992,0.001531012007035315,21.319265752745494,25.764018982682376,0.028301741927862167
test,018,00000060,FUGR-C,24.861467393019346,0.6436895132064819,0.001511197304353118,21.535849744811706,26.33460804725466,0.026100659742951393
test,018,00000080,FUGR-C,25.327790339536854,0.6453585624694824,0.0013650518376380205,22.035061684880453,26.776356660621502,0.024998607113957405
test,020,00000020,FUGR-C,28.387460713426425,0.8057632446289062,0.000978454714640975,23.12141500029547,32.265232000014905,0.014315417036414146
test,020,00000040,FUGR-C,26.863106362798487,0.781760017077128,0.001324745244346559,21.70039975372942,30.536159817460916,0.017226601019501686
test,020,00000060,FUGR-C,27.03628365257479,0.7769736647605896,0.001182482810690999,21.926913321656805,30.60902133084522,0.017113225534558296
test,020,00000080,FUGR-C,27.19416971317155,0.7834069728851318,0.00117912283167243,22.06766971449958,30.79908096520507,0.016750752925872803
test,026,00000020,FUGR-C,32.078838152306936,0.8629839817682902,0.000806130759883672,27.031938430582954,35.5392286111113,0.009003783576190472
test,026,00000040,FUGR-C,33.39984172168541,0.8842505017916361,0.0007205284782685339,28.589693311966712,36.4692083313191,0.007788681425154209
test,026,00000060,FUGR-C,32.48144795377745,0.873287558555603,0.0007718795095570385,27.455043263504866,35.905806229914106,0.008305516093969345
test,026,00000080,FUGR-C,33.587138914856176,0.8922520279884338,0.0007420809124596417,28.69172787244561,36.7906628470098,0.007457409054040909
test,028,00000020,FUGR-C,33.430145399864855,0.9301252166430155,0.0011084791040048003,27.314183943128466,39.85482205206416,0.006731642875820398
test,028,00000040,FUGR-C,32.96123635238958,0.8800636728604635,0.0011261238250881433,27.861802355414625,36.51573215960623,0.008753657341003418
test,028,00000060,FUGR-C,33.01051159576626,0.8999343315760294,0.0014152047224342823,27.745221958884898,36.8869846420974,0.00811013113707304
test,028,00000080,FUGR-C,34.79527115527179,0.9339545567830404,0.0011710110120475292,29.34276933565597,39.0859401801859,0.006025135051459074
test,029,00000020,FUGR-C,35.26760631867508,0.9388843576113383,0.0007770649972371757,29.539300079794813,40.28360544230725,0.005989115685224533
test,029,00000040,FUGR-C,33.64552856265842,0.9315985441207886,0.0009029259672388434,27.660539602945672,39.53050833300101,0.006701762787997723
test,029,00000060,FUGR-C,33.45307753627975,0.9322272141774496,0.0006244339747354388,27.23395033888165,40.375697114407245,0.006360791623592377
test,029,00000080,FUGR-C,35.35275236942755,0.9418178995450338,0.0005334045272320509,29.208085374740676,41.90997398729003,0.005512056406587362
test,018,00000020,ControlNet-FUGR,18.719096127228216,0.3158784707387288,0.0013861171901226044,16.11958946205704,19.714732744371563,0.03413333371281624
test,018,00000040,ControlNet-FUGR,19.016176906196367,0.3231714566548665,0.0014079377287998796,16.47523398955287,19.978709388530774,0.03148489072918892
test,018,00000060,ControlNet-FUGR,19.30722835758679,0.35119153062502545,0.0013495750026777387,16.60279136001656,20.364099138696993,0.029208442196249962
test,018,00000080,ControlNet-FUGR,19.755845846345252,0.3673931658267975,0.001083076698705554,17.054614258896898,20.81086803069825,0.027791079133749008
test,020,00000020,ControlNet-FUGR,22.000140325241347,0.5980432430903116,0.0007265284075401723,17.675991540460554,24.41592611653028,0.016518862918019295
test,020,00000040,ControlNet-FUGR,21.107710105852227,0.5736100872357687,0.0008769811247475445,16.591335587558437,23.761869542359623,0.019617000594735146
test,020,00000060,ControlNet-FUGR,21.464092701748456,0.577564020951589,0.0008194413385353982,16.984774488962078,24.070362290543006,0.019349409267306328
test,020,00000080,ControlNet-FUGR,21.3929964199683,0.5796168645222982,0.0008486940059810877,16.899590397755514,24.017575562980834,0.018997255712747574
test,026,00000020,ControlNet-FUGR,24.68100514956972,0.691438635190328,0.00048613251419737935,20.401946393819873,27.044492536420712,0.01096392422914505
test,026,00000040,ControlNet-FUGR,25.224697471020882,0.7167060971260071,0.0004755737027153373,21.093417513223255,27.423280902914303,0.009432150982320309
test,026,00000060,ControlNet-FUGR,24.753626425660322,0.6936002969741821,0.00045203513582237065,20.58090045537082,26.997582995089495,0.010133015923202038
test,026,00000080,ControlNet-FUGR,25.012125954921174,0.7199428280194601,0.0004735449037980288,20.849939607443545,27.24414501074538,0.009213559329509735
test,028,00000020,ControlNet-FUGR,24.62262074964032,0.7785323262214661,0.00076117436401546,19.548782177590606,28.130573202371416,0.008914384059607983
test,028,00000040,ControlNet-FUGR,24.45221455515322,0.7024113535881042,0.0007333100074902177,20.073070650396684,26.93375619076102,0.011203691363334656
test,028,00000060,ControlNet-FUGR,23.968614991930956,0.725800613562266,0.0009198251063935459,19.233389760729416,26.925772213954478,0.010800902731716633
test,028,00000080,ControlNet-FUGR,24.725039359562558,0.7717844446500143,0.0007339900475926697,19.99240718419798,27.680003298326795,0.00835328921675682
test,029,00000020,ControlNet-FUGR,25.12633811833164,0.7773687839508057,0.0005910463514737785,20.30930445327229,28.206445053305593,0.00804891623556614
test,029,00000040,ControlNet-FUGR,24.28575446628214,0.7543347676595052,0.0006635411991737783,19.324909342086055,27.598575661630743,0.00919562391936779
test,029,00000060,ControlNet-FUGR,25.249953500591417,0.7701849142710367,0.0004649515321943909,20.172238759303124,28.765601693706877,0.008378582075238228
test,029,00000080,ControlNet-FUGR,26.43401616988484,0.794721265633901,0.000388813903555274,21.190901103747834,30.26555787644036,0.007112926337867975
test,018,00000020,FreqFusion-selected-b0.60-s0.4,23.88998615836916,0.5944520433743795,0.001577788614667952,20.945540971715104,25.096017677174164,0.030991381034255028
test,018,00000040,FreqFusion-selected-b0.60-s0.4,24.444203928000896,0.6186147332191467,0.0014275148278102279,21.324303776902767,25.768283612763383,0.028271984308958054
test,018,00000060,FreqFusion-selected-b0.60-s0.4,24.86854316401473,0.6432312925656637,0.0014014090411365032,21.544593083932646,26.34042298316148,0.02606363035738468
test,018,00000080,FreqFusion-selected-b0.60-s0.4,25.332874711212302,0.6448706984519958,0.001270084991119802,22.041443743945326,26.780470291776922,0.02497047372162342
test,020,00000020,FreqFusion-selected-b0.60-s0.4,28.385542198499717,0.8056586782137553,0.0009123591589741409,23.116545386508317,32.269381204824676,0.014285732060670853
test,020,00000040,FreqFusion-selected-b0.60-s0.4,26.864006570161646,0.781654159228007,0.0012285432312637568,21.699458418968234,30.540577764305805,0.017194194719195366
test,020,00000060,FreqFusion-selected-b0.60-s0.4,27.037843108099857,0.7768165071805319,0.0011002370156347752,21.927324954042675,30.61270095734281,0.017085546627640724
test,020,00000080,FreqFusion-selected-b0.60-s0.4,27.194631331088672,0.7832091848055521,0.0010996730998158455,22.06694997693107,30.801747845500223,0.016724325716495514
test,026,00000020,FreqFusion-selected-b0.60-s0.4,32.08909771658541,0.8630890846252441,0.0007523061358369887,27.037776649866817,35.557333972694664,0.008968173526227474
test,026,00000040,FreqFusion-selected-b0.60-s0.4,33.42796929256862,0.884653906027476,0.0006668409332633018,28.616741765724658,36.49899133863504,0.007731876336038113
test,026,00000060,FreqFusion-selected-b0.60-s0.4,32.4960447178161,0.8735540906588236,0.0007137253414839506,27.4648865156413,35.92873552284758,0.008248386904597282
test,026,00000080,FreqFusion-selected-b0.60-s0.4,33.61423209771621,0.8926331996917725,0.0006885333568789065,28.71750630529906,36.819876568292656,0.0073903813026845455
test,028,00000020,FreqFusion-selected-b0.60-s0.4,33.4229167016113,0.9304735461870829,0.0010324629256501794,27.2928315889635,39.911543620358614,0.006683334242552519
test,028,00000040,FreqFusion-selected-b0.60-s0.4,32.96335897074329,0.8802650570869446,0.001044112490490079,27.851161610971467,36.54135686540046,0.008721104823052883
test,028,00000060,FreqFusion-selected-b0.60-s0.4,33.01768808229991,0.9003507693608602,0.001307451049797237,27.735905122830356,36.92819811750732,0.008055753074586391
test,028,00000080,FreqFusion-selected-b0.60-s0.4,34.83023907598616,0.9346067508061727,0.0010821131290867925,29.367501699809985,39.14514071670208,0.005942950956523418
test,029,00000020,FreqFusion-selected-b0.60-s0.4,35.300299678066324,0.9392538865407308,0.000725748366676271,29.569125968178266,40.32481781132176,0.005928403232246637
test,029,00000040,FreqFusion-selected-b0.60-s0.4,33.655697493735644,0.9318613012631735,0.0008404525578953326,27.664825377304,39.5633880200377,0.006647652015089989
test,029,00000060,FreqFusion-selected-b0.60-s0.4,33.45492851710409,0.9323985377947489,0.0005809968570247293,27.230356133645543,40.405712842306386,0.006312803365290165
test,029,00000080,FreqFusion-selected-b0.60-s0.4,35.36490098476858,0.942054291566213,0.0004987141583114862,29.215118537192126,41.94604787943366,0.0054696593433618546
test,018,00000020,FreqFusion-expandedbest-b0.30-s0.5,23.889782106736046,0.594162126382192,0.0015540937893092632,20.945551531579987,25.09567672498877,0.03098859079182148
test,018,00000040,FreqFusion-expandedbest-b0.30-s0.5,24.444761596837527,0.618373175462087,0.0014068682212382555,21.32501793554973,25.7687358785913,0.028266262263059616
test,018,00000060,FreqFusion-expandedbest-b0.30-s0.5,24.86979231516743,0.6430266896883646,0.0013814038829877973,21.546398147217985,26.34125550620223,0.026056131348013878
test,018,00000080,FreqFusion-expandedbest-b0.30-s0.5,25.333570410816325,0.644663393497467,0.0012524338671937585,22.04251626283284,26.78088514586417,0.024965159595012665
test,020,00000020,FreqFusion-expandedbest-b0.30-s0.5,28.3837301163411,0.805566410223643,0.0008979674312286079,23.113931600834956,32.26921921860268,0.014280956238508224
test,020,00000040,FreqFusion-expandedbest-b0.30-s0.5,26.863182477857816,0.7815554539362589,0.0012076887069270015,21.698140534188877,30.540707460407308,0.017189104110002518
test,020,00000060,FreqFusion-expandedbest-b0.30-s0.5,27.03727517860618,0.7767082452774048,0.0010826284997165203,21.926475571675773,30.61265496459661,0.017081379890441895
test,020,00000080,FreqFusion-expandedbest-b0.30-s0.5,27.193644026689995,0.7830900152524313,0.0010819212766364217,22.06565598634143,30.801347435424262,0.016720382496714592
test,026,00000020,FreqFusion-expandedbest-b0.30-s0.5,32.09037465800617,0.8630653421084086,0.0007396417786367238,27.037758757439377,35.56092091340571,0.008962398394942284
test,026,00000040,FreqFusion-expandedbest-b0.30-s0.5,33.43433699785627,0.8847179214159647,0.0006571336416527629,28.6228568911735,36.50574867002255,0.007720384746789932
test,026,00000060,FreqFusion-expandedbest-b0.30-s0.5,32.49850438321332,0.8735741972923279,0.0007028887630440295,27.466034779300415,35.93349808412219,0.008236654102802277
test,026,00000080,FreqFusion-expandedbest-b0.30-s0.5,33.620046432936356,0.8926902016003927,0.0006783707649447024,28.722970367083764,36.82626046403358,0.007375456392765045
test,028,00000020,FreqFusion-expandedbest-b0.30-s0.5,33.417518749736885,0.930515468120575,0.0010157860815525055,27.28351740068043,39.92408055886619,0.0066749402321875095
test,028,00000040,FreqFusion-expandedbest-b0.30-s0.5,32.96114737008547,0.8802597522735596,0.001027411432005465,27.84511569360601,36.54624332044118,0.008716932497918606
test,028,00000060,FreqFusion-expandedbest-b0.30-s0.5,33.016165465693895,0.9003963271776835,0.001285762875340879,27.729457194763867,36.93692054295972,0.008046789094805717
test,028,00000080,FreqFusion-expandedbest-b0.30-s0.5,34.836350369332344,0.9347298343976339,0.001064256764948368,29.370676378562802,39.158233507034225,0.0059257568791508675
test,029,00000020,FreqFusion-expandedbest-b0.30-s0.5,35.30635729261515,0.9393045504887899,0.0007153562037274241,29.57465782274599,40.33244046576406,0.005915706977248192
test,029,00000040,FreqFusion-expandedbest-b0.30-s0.5,33.65551741452448,0.9318719108899435,0.0008270081598311663,27.66330952439468,39.568386974205914,0.006637823302298784
test,029,00000060,FreqFusion-expandedbest-b0.30-s0.5,33.45308733367775,0.9323873917261759,0.0005730068078264594,27.22731864239689,40.410108974447205,0.00630441028624773
test,029,00000080,FreqFusion-expandedbest-b0.30-s0.5,35.365539657377234,0.9420705636342367,0.0004918624181300402,29.21463411506222,41.951952811648134,0.0054618981666862965
